,timestamp,device,seqnumber,event,temperature1,temperature2,bmetemp,bmehum,bmepress,adc1,adc2,adc3,battery,devicetypeid,data,time,__dt,date
14,2022-07-22T15:45:41+01:00,1B29859,683,1,46,33,41,17,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0192858d11560101011b,1658497541,2022-07-22 00:00:00.000,2022-07-22 15:45:41+01:00
28,2022-07-22T16:01:05+01:00,1B29859,684,1,46,32,38,19,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0192848a13570101011b,1658498465,2022-07-22 00:00:00.000,2022-07-22 16:01:05+01:00
877,2022-07-22T16:16:29+01:00,1B29859,685,1,46,33,38,19,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0192858a13560101011b,1658499389,2022-07-22 00:00:00.000,2022-07-22 16:16:29+01:00
545,2022-07-22T16:31:52+01:00,1B29859,686,1,46,32,38,19,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0192848a13560101011b,1658500312,2022-07-22 00:00:00.000,2022-07-22 16:31:52+01:00
730,2022-07-22T16:47:16+01:00,1B29859,687,1,45,31,38,19,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0191838a13560101011b,1658501236,2022-07-22 00:00:00.000,2022-07-22 16:47:16+01:00
56,2022-07-22T17:02:38+01:00,1B29859,688,1,44,31,32,27,986,1,1,1,27,5eb93b15c563d67b6b9800d7,019083841b560101011b,1658502158,2022-07-22 00:00:00.000,2022-07-22 17:02:38+01:00
926,2022-07-22T17:18:01+01:00,1B29859,689,1,42,30,33,27,986,1,1,1,27,5eb93b15c563d67b6b9800d7,018e82851b560101011b,1658503081,2022-07-22 00:00:00.000,2022-07-22 17:18:01+01:00
443,2022-07-22T17:33:24+01:00,1B29859,690,1,41,29,31,29,986,1,1,1,27,5eb93b15c563d67b6b9800d7,018d81831d560101011b,1658504004,2022-07-22 00:00:00.000,2022-07-22 17:33:24+01:00
186,2022-07-22T17:48:46+01:00,1B29859,691,1,40,29,31,29,986,1,1,1,27,5eb93b15c563d67b6b9800d7,018c81831d560101011b,1658504926,2022-07-22 00:00:00.000,2022-07-22 17:48:46+01:00
264,2022-07-22T18:04:10+01:00,1B29859,692,1,39,28,29,33,986,1,1,1,27,5eb93b15c563d67b6b9800d7,018b808121560101011b,1658505850,2022-07-22 00:00:00.000,2022-07-22 18:04:10+01:00
438,2022-07-22T18:19:32+01:00,1B29859,693,1,37,28,28,36,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0189808024560101011b,1658506772,2022-07-22 00:00:00.000,2022-07-22 18:19:32+01:00
301,2022-07-22T18:34:54+01:00,1B29859,694,1,35,27,27,38,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01877f7f26550101011b,1658507694,2022-07-22 00:00:00.000,2022-07-22 18:34:54+01:00
901,2022-07-22T18:50:17+01:00,1B29859,695,1,34,26,27,39,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01867e7f27550101011b,1658508617,2022-07-22 00:00:00.000,2022-07-22 18:50:17+01:00
409,2022-07-22T19:05:41+01:00,1B29859,696,1,33,26,26,41,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01857e7e29550101011b,1658509541,2022-07-22 00:00:00.000,2022-07-22 19:05:41+01:00
592,2022-07-22T19:21:02+01:00,1B29859,697,1,32,26,26,41,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01847e7e29550101011b,1658510462,2022-07-22 00:00:00.000,2022-07-22 19:21:02+01:00
624,2022-07-22T19:36:26+01:00,1B29859,698,1,32,26,26,41,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01847e7e29550101011b,1658511386,2022-07-22 00:00:00.000,2022-07-22 19:36:26+01:00
965,2022-07-22T19:51:49+01:00,1B29859,699,1,31,26,26,43,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01837e7e2b550101011b,1658512309,2022-07-22 00:00:00.000,2022-07-22 19:51:49+01:00
685,2022-07-22T20:07:13+01:00,1B29859,700,1,30,25,25,45,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01827d7d2d550101011b,1658513233,2022-07-22 00:00:00.000,2022-07-22 20:07:13+01:00
464,2022-07-22T20:22:35+01:00,1B29859,701,1,30,25,25,46,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01827d7d2e550101011b,1658514155,2022-07-22 00:00:00.000,2022-07-22 20:22:35+01:00
716,2022-07-22T20:37:59+01:00,1B29859,702,1,29,24,24,48,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01817c7c30550101011b,1658515079,2022-07-22 00:00:00.000,2022-07-22 20:37:59+01:00
712,2022-07-22T20:53:21+01:00,1B29859,703,1,28,24,24,50,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01807c7c32550101011b,1658516001,2022-07-22 00:00:00.000,2022-07-22 20:53:21+01:00
855,2022-07-22T21:08:45+01:00,1B29859,704,1,27,23,23,53,985,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7b7b35550101011b,1658516925,2022-07-22 00:00:00.000,2022-07-22 21:08:45+01:00
103,2022-07-22T21:24:07+01:00,1B29859,705,1,27,23,22,54,985,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7b7a36550101011b,1658517847,2022-07-22 00:00:00.000,2022-07-22 21:24:07+01:00
145,2022-07-22T21:39:30+01:00,1B29859,706,1,26,22,22,60,985,1,1,1,27,5eb93b15c563d67b6b9800d7,017e7a7a3c550101011b,1658518770,2022-07-22 00:00:00.000,2022-07-22 21:39:30+01:00
560,2022-07-22T21:54:54+01:00,1B29859,707,1,25,22,21,60,985,1,1,1,27,5eb93b15c563d67b6b9800d7,017d7a793c550101011b,1658519694,2022-07-22 00:00:00.000,2022-07-22 21:54:54+01:00
864,2022-07-22T22:10:16+01:00,1B29859,708,1,25,21,20,69,985,1,1,1,27,5eb93b15c563d67b6b9800d7,017d797845550101011b,1658520616,2022-07-22 00:00:00.000,2022-07-22 22:10:16+01:00
359,2022-07-22T22:25:39+01:00,1B29859,709,1,24,21,21,67,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017c797943560101011b,1658521539,2022-07-22 00:00:00.000,2022-07-22 22:25:39+01:00
597,2022-07-22T22:41:03+01:00,1B29859,710,1,24,22,21,60,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7a793c560101011b,1658522463,2022-07-22 00:00:00.000,2022-07-22 22:41:03+01:00
784,2022-07-22T22:56:25+01:00,1B29859,711,1,23,21,20,64,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017b797840560101011b,1658523385,2022-07-22 00:00:00.000,2022-07-22 22:56:25+01:00
357,2022-07-22T23:11:49+01:00,1B29859,712,1,23,21,21,64,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017b797940560101011b,1658524309,2022-07-22 00:00:00.000,2022-07-22 23:11:49+01:00
957,2022-07-22T23:27:11+01:00,1B29859,713,1,22,21,20,66,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017a797842560101011b,1658525231,2022-07-22 00:00:00.000,2022-07-22 23:27:11+01:00
538,2022-07-22T23:42:34+01:00,1B29859,714,1,22,21,20,66,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017a797842560101011b,1658526154,2022-07-22 00:00:00.000,2022-07-22 23:42:34+01:00
188,2022-07-22T23:57:57+01:00,1B29859,715,1,21,19,19,75,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017977774b560101011b,1658527077,2022-07-22 00:00:00.000,2022-07-22 23:57:57+01:00
271,2022-07-23T00:13:19+01:00,1B29859,716,1,21,19,18,79,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017977764f560101011b,1658527999,2022-07-22 00:00:00.000,2022-07-23 00:13:19+01:00
8,2022-07-23T00:28:43+01:00,1B29859,717,1,20,19,18,80,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0178777650560101011b,1658528923,2022-07-22 00:00:00.000,2022-07-23 00:28:43+01:00
17,2022-07-23T00:44:05+01:00,1B29859,718,1,20,19,18,82,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0178777652560101011b,1658529845,2022-07-22 00:00:00.000,2022-07-23 00:44:05+01:00
382,2022-07-23T00:59:28+01:00,1B29859,719,1,19,19,18,80,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0177777650560101011b,1658530768,2022-07-22 00:00:00.000,2022-07-23 00:59:28+01:00
156,2022-07-23T01:14:51+01:00,1B29859,720,1,19,19,18,81,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0177777651570101011b,1658531691,2022-07-22 00:00:00.000,2022-07-23 01:14:51+01:00
755,2022-07-23T01:30:14+01:00,1B29859,721,1,19,18,18,83,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0177767653570101011b,1658532614,2022-07-22 00:00:00.000,2022-07-23 01:30:14+01:00
296,2022-07-23T01:45:37+01:00,1B29859,722,1,19,18,17,89,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0177767559560101011b,1658533537,2022-07-22 00:00:00.000,2022-07-23 01:45:37+01:00
607,2022-07-23T02:01:00+01:00,1B29859,723,1,18,17,16,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0176757464560101011b,1658534460,2022-07-23 00:00:00.000,2022-07-23 02:01:00+01:00
849,2022-07-23T02:16:24+01:00,1B29859,724,1,18,17,16,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0176757464570101011b,1658535384,2022-07-23 00:00:00.000,2022-07-23 02:16:24+01:00
958,2022-07-23T02:31:47+01:00,1B29859,725,1,17,17,16,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0175757464570101011b,1658536307,2022-07-23 00:00:00.000,2022-07-23 02:31:47+01:00
143,2022-07-23T02:47:10+01:00,1B29859,726,1,17,17,16,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0175757464560101011b,1658537230,2022-07-23 00:00:00.000,2022-07-23 02:47:10+01:00
203,2022-07-23T03:02:33+01:00,1B29859,727,1,17,16,16,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0175747464570101011b,1658538153,2022-07-23 00:00:00.000,2022-07-23 03:02:33+01:00
110,2022-07-23T03:17:57+01:00,1B29859,728,1,17,16,16,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0175747464560101011b,1658539077,2022-07-23 00:00:00.000,2022-07-23 03:17:57+01:00
95,2022-07-23T03:33:20+01:00,1B29859,729,1,16,16,16,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0174747464560101011b,1658540000,2022-07-23 00:00:00.000,2022-07-23 03:33:20+01:00
591,2022-07-23T03:48:43+01:00,1B29859,730,1,16,16,16,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0174747464560101011b,1658540923,2022-07-23 00:00:00.000,2022-07-23 03:48:43+01:00
199,2022-07-23T04:04:06+01:00,1B29859,731,1,16,16,16,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0174747464560101011b,1658541846,2022-07-23 00:00:00.000,2022-07-23 04:04:06+01:00
292,2022-07-23T04:19:30+01:00,1B29859,732,1,16,16,15,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0174747364560101011b,1658542770,2022-07-23 00:00:00.000,2022-07-23 04:19:30+01:00
942,2022-07-23T04:34:54+01:00,1B29859,733,1,16,16,15,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0174747364560101011b,1658543694,2022-07-23 00:00:00.000,2022-07-23 04:34:54+01:00
565,2022-07-23T04:50:16+01:00,1B29859,734,1,15,15,15,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0173737364560101011b,1658544616,2022-07-23 00:00:00.000,2022-07-23 04:50:16+01:00
351,2022-07-23T05:05:40+01:00,1B29859,735,1,15,15,14,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0173737264560101011b,1658545540,2022-07-23 00:00:00.000,2022-07-23 05:05:40+01:00
54,2022-07-23T05:21:03+01:00,1B29859,736,1,15,15,14,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0173737264560101011b,1658546463,2022-07-23 00:00:00.000,2022-07-23 05:21:03+01:00
955,2022-07-23T05:36:27+01:00,1B29859,737,1,14,15,14,100,986,1,1,1,27,5eb93b15c563d67b6b9800d7,0172737264560101011b,1658547387,2022-07-23 00:00:00.000,2022-07-23 05:36:27+01:00
435,2022-07-23T05:51:49+01:00,1B29859,738,1,14,15,14,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0172737264570101011b,1658548309,2022-07-23 00:00:00.000,2022-07-23 05:51:49+01:00
502,2022-07-23T06:07:13+01:00,1B29859,739,1,14,14,13,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0172727164570101011b,1658549233,2022-07-23 00:00:00.000,2022-07-23 06:07:13+01:00
803,2022-07-23T06:22:35+01:00,1B29859,740,1,14,14,13,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0172727164570101011b,1658550155,2022-07-23 00:00:00.000,2022-07-23 06:22:35+01:00
81,2022-07-23T06:37:59+01:00,1B29859,741,1,14,14,14,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0172727264570101011b,1658551079,2022-07-23 00:00:00.000,2022-07-23 06:37:59+01:00
816,2022-07-23T06:53:23+01:00,1B29859,742,1,14,15,14,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0172737264570101011b,1658552003,2022-07-23 00:00:00.000,2022-07-23 06:53:23+01:00
513,2022-07-23T07:08:47+01:00,1B29859,743,1,14,15,15,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0172737364570101011b,1658552927,2022-07-23 00:00:00.000,2022-07-23 07:08:47+01:00
460,2022-07-23T07:24:11+01:00,1B29859,744,1,14,16,16,100,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0172747464570101011b,1658553851,2022-07-23 00:00:00.000,2022-07-23 07:24:11+01:00
629,2022-07-23T07:39:35+01:00,1B29859,745,1,15,18,18,97,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0173767661570101011b,1658554775,2022-07-23 00:00:00.000,2022-07-23 07:39:35+01:00
630,2022-07-23T07:55:00+01:00,1B29859,746,1,16,19,20,83,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0174777853570101011b,1658555700,2022-07-23 00:00:00.000,2022-07-23 07:55:00+01:00
206,2022-07-23T08:10:24+01:00,1B29859,747,1,17,21,21,74,987,1,1,1,27,5eb93b15c563d67b6b9800d7,017579794a570101011b,1658556624,2022-07-23 00:00:00.000,2022-07-23 08:10:24+01:00
441,2022-07-23T08:25:49+01:00,1B29859,748,1,18,22,23,64,988,1,1,1,27,5eb93b15c563d67b6b9800d7,01767a7b40580101011b,1658557549,2022-07-23 00:00:00.000,2022-07-23 08:25:49+01:00
46,2022-07-23T08:41:14+01:00,1B29859,749,1,19,23,25,56,988,1,1,1,27,5eb93b15c563d67b6b9800d7,01777b7d38580101011b,1658558474,2022-07-23 00:00:00.000,2022-07-23 08:41:14+01:00
657,2022-07-23T08:56:37+01:00,1B29859,750,1,20,22,22,62,988,1,1,1,27,5eb93b15c563d67b6b9800d7,01787a7a3e580101011b,1658559397,2022-07-23 00:00:00.000,2022-07-23 08:56:37+01:00
371,2022-07-23T09:12:02+01:00,1B29859,751,1,21,23,25,50,988,1,1,1,27,5eb93b15c563d67b6b9800d7,01797b7d32580101011b,1658560322,2022-07-23 00:00:00.000,2022-07-23 09:12:02+01:00
882,2022-07-23T09:27:27+01:00,1B29859,752,1,22,26,28,44,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017a7e802c580101011b,1658561247,2022-07-23 00:00:00.000,2022-07-23 09:27:27+01:00
990,2022-07-23T09:42:52+01:00,1B29859,753,1,24,27,29,39,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7f8127580101011b,1658562172,2022-07-23 00:00:00.000,2022-07-23 09:42:52+01:00
991,2022-07-23T09:58:17+01:00,1B29859,754,1,26,27,30,35,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017e7f8223580101011b,1658563097,2022-07-23 00:00:00.000,2022-07-23 09:58:17+01:00
122,2022-07-23T10:13:42+01:00,1B29859,755,1,27,27,30,35,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7f8223580101011b,1658564022,2022-07-23 00:00:00.000,2022-07-23 10:13:42+01:00
10,2022-07-23T10:29:05+01:00,1B29859,756,1,28,28,31,33,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0180808321580101011b,1658564945,2022-07-23 00:00:00.000,2022-07-23 10:29:05+01:00
717,2022-07-23T10:44:29+01:00,1B29859,757,1,30,28,32,32,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0182808420580101011b,1658565869,2022-07-23 00:00:00.000,2022-07-23 10:44:29+01:00
686,2022-07-23T10:59:53+01:00,1B29859,758,1,31,28,32,29,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018380841d580101011b,1658566793,2022-07-23 00:00:00.000,2022-07-23 10:59:53+01:00
887,2022-07-23T11:15:17+01:00,1B29859,759,1,32,29,33,30,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018481851e580101011b,1658567717,2022-07-23 00:00:00.000,2022-07-23 11:15:17+01:00
360,2022-07-23T11:30:42+01:00,1B29859,760,1,34,29,34,27,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018681861b580101011b,1658568642,2022-07-23 00:00:00.000,2022-07-23 11:30:42+01:00
929,2022-07-23T11:46:06+01:00,1B29859,761,1,35,29,35,25,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0187818719580101011b,1658569566,2022-07-23 00:00:00.000,2022-07-23 11:46:06+01:00
786,2022-07-23T12:01:29+01:00,1B29859,762,1,36,31,37,22,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0188838916580101011b,1658570489,2022-07-23 00:00:00.000,2022-07-23 12:01:29+01:00
11,2022-07-23T12:16:53+01:00,1B29859,763,1,38,30,35,24,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018a828718580101011b,1658571413,2022-07-23 00:00:00.000,2022-07-23 12:16:53+01:00
939,2022-07-23T12:32:18+01:00,1B29859,764,1,39,31,37,22,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018b838916580101011b,1658572338,2022-07-23 00:00:00.000,2022-07-23 12:32:18+01:00
290,2022-07-23T12:47:42+01:00,1B29859,765,1,40,30,36,23,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018c828817580101011b,1658573262,2022-07-23 00:00:00.000,2022-07-23 12:47:42+01:00
24,2022-07-23T13:03:05+01:00,1B29859,766,1,42,31,40,18,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018e838c12580101011b,1658574185,2022-07-23 00:00:00.000,2022-07-23 13:03:05+01:00
734,2022-07-23T13:18:30+01:00,1B29859,767,1,43,31,35,23,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018f838717580101011b,1658575110,2022-07-23 00:00:00.000,2022-07-23 13:18:30+01:00
871,2022-07-23T13:33:55+01:00,1B29859,768,1,44,35,41,17,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0190878d11580101011b,1658576035,2022-07-23 00:00:00.000,2022-07-23 13:33:55+01:00
891,2022-07-23T13:49:18+01:00,1B29859,769,1,45,30,36,21,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0191828815580101011b,1658576958,2022-07-23 00:00:00.000,2022-07-23 13:49:18+01:00
243,2022-07-23T14:04:40+01:00,1B29859,770,1,42,29,31,29,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018e81831d580101011b,1658577880,2022-07-23 00:00:00.000,2022-07-23 14:04:40+01:00
242,2022-07-23T14:20:02+01:00,1B29859,771,1,41,28,30,32,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018d808220580101011b,1658578802,2022-07-23 00:00:00.000,2022-07-23 14:20:02+01:00
154,2022-07-23T14:35:26+01:00,1B29859,772,1,41,30,35,25,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018d828719580101011b,1658579726,2022-07-23 00:00:00.000,2022-07-23 14:35:26+01:00
240,2022-07-23T14:50:50+01:00,1B29859,773,1,43,32,41,18,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018f848d12580101011b,1658580650,2022-07-23 00:00:00.000,2022-07-23 14:50:50+01:00
140,2022-07-23T15:06:15+01:00,1B29859,774,1,44,31,35,23,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0190838717580101011b,1658581575,2022-07-23 00:00:00.000,2022-07-23 15:06:15+01:00
209,2022-07-23T15:21:38+01:00,1B29859,775,1,42,28,31,29,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018e80831d580101011b,1658582498,2022-07-23 00:00:00.000,2022-07-23 15:21:38+01:00
701,2022-07-23T15:37:00+01:00,1B29859,776,1,40,29,32,28,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018c81841c580101011b,1658583420,2022-07-23 00:00:00.000,2022-07-23 15:37:00+01:00
486,2022-07-23T15:52:24+01:00,1B29859,777,1,41,30,35,22,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018d828716580101011b,1658584344,2022-07-23 00:00:00.000,2022-07-23 15:52:24+01:00
225,2022-07-23T16:07:49+01:00,1B29859,778,1,42,31,39,17,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018e838b11580101011b,1658585269,2022-07-23 00:00:00.000,2022-07-23 16:07:49+01:00
584,2022-07-23T16:23:14+01:00,1B29859,779,1,43,31,37,20,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018f838914580101011b,1658586194,2022-07-23 00:00:00.000,2022-07-23 16:23:14+01:00
77,2022-07-23T16:38:37+01:00,1B29859,780,1,43,31,39,17,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018f838b11570101011b,1658587117,2022-07-23 00:00:00.000,2022-07-23 16:38:37+01:00
680,2022-07-23T16:54:01+01:00,1B29859,781,1,43,30,33,24,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018f828518570101011b,1658588041,2022-07-23 00:00:00.000,2022-07-23 16:54:01+01:00
711,2022-07-23T17:09:24+01:00,1B29859,782,1,42,30,32,26,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018e82841a570101011b,1658588964,2022-07-23 00:00:00.000,2022-07-23 17:09:24+01:00
974,2022-07-23T17:24:46+01:00,1B29859,783,1,40,30,31,27,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018c82831b570101011b,1658589886,2022-07-23 00:00:00.000,2022-07-23 17:24:46+01:00
650,2022-07-23T17:40:09+01:00,1B29859,784,1,39,28,30,30,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018b80821e570101011b,1658590809,2022-07-23 00:00:00.000,2022-07-23 17:40:09+01:00
337,2022-07-23T17:55:31+01:00,1B29859,785,1,37,28,30,32,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0189808220570101011b,1658591731,2022-07-23 00:00:00.000,2022-07-23 17:55:31+01:00
226,2022-07-23T18:10:54+01:00,1B29859,786,1,36,28,29,32,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0188808120570101011b,1658592654,2022-07-23 00:00:00.000,2022-07-23 18:10:54+01:00
978,2022-07-23T18:26:17+01:00,1B29859,787,1,35,28,29,32,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0187808120570101011b,1658593577,2022-07-23 00:00:00.000,2022-07-23 18:26:17+01:00
859,2022-07-23T18:41:39+01:00,1B29859,788,1,34,29,29,30,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018681811e570101011b,1658594499,2022-07-23 00:00:00.000,2022-07-23 18:41:39+01:00
973,2022-07-23T18:57:03+01:00,1B29859,789,1,33,28,28,33,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0185808021570101011b,1658595423,2022-07-23 00:00:00.000,2022-07-23 18:57:03+01:00
248,2022-07-23T19:12:26+01:00,1B29859,790,1,32,27,27,35,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01847f7f23570101011b,1658596346,2022-07-23 00:00:00.000,2022-07-23 19:12:26+01:00
0,2022-07-23T19:27:49+01:00,1B29859,791,1,31,27,27,35,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01837f7f23570101011b,1658597269,2022-07-23 00:00:00.000,2022-07-23 19:27:49+01:00
562,2022-07-23T19:43:12+01:00,1B29859,792,1,30,27,26,36,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01827f7e24570101011b,1658598192,2022-07-23 00:00:00.000,2022-07-23 19:43:12+01:00
1089,2022-07-23T19:58:35+01:00,1B29859,793,1,29,26,26,37,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01817e7e25570101011b,1658599115,2022-07-23 00:00:00.000,2022-07-23 19:58:35+01:00
1060,2022-07-23T20:13:59+01:00,1B29859,794,1,28,26,25,39,988,1,1,1,27,5eb93b15c563d67b6b9800d7,01807e7d27580101011b,1658600039,2022-07-23 00:00:00.000,2022-07-23 20:13:59+01:00
1000,2022-07-23T20:29:22+01:00,1B29859,795,1,27,25,24,42,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7d7c2a580101011b,1658600962,2022-07-23 00:00:00.000,2022-07-23 20:29:22+01:00
1036,2022-07-23T20:44:44+01:00,1B29859,796,1,27,24,23,48,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7c7b30580101011b,1658601884,2022-07-23 00:00:00.000,2022-07-23 20:44:44+01:00
1061,2022-07-23T21:00:07+01:00,1B29859,797,1,26,23,22,52,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017e7b7a34580101011b,1658602807,2022-07-23 00:00:00.000,2022-07-23 21:00:07+01:00
1055,2022-07-23T21:15:30+01:00,1B29859,798,1,25,22,21,52,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017d7a7934580101011b,1658603730,2022-07-23 00:00:00.000,2022-07-23 21:15:30+01:00
1081,2022-07-23T21:30:52+01:00,1B29859,799,1,24,22,20,55,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7a7837580101011b,1658604652,2022-07-23 00:00:00.000,2022-07-23 21:30:52+01:00
1059,2022-07-23T21:46:15+01:00,1B29859,800,1,23,21,20,60,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017b79783c580101011b,1658605575,2022-07-23 00:00:00.000,2022-07-23 21:46:15+01:00
1025,2022-07-23T22:01:38+01:00,1B29859,801,1,23,20,19,62,989,1,1,1,27,5eb93b15c563d67b6b9800d7,017b78773e590101011b,1658606498,2022-07-23 00:00:00.000,2022-07-23 22:01:38+01:00
1079,2022-07-23T22:17:01+01:00,1B29859,802,1,22,20,19,63,989,1,1,1,27,5eb93b15c563d67b6b9800d7,017a78773f590101011b,1658607421,2022-07-23 00:00:00.000,2022-07-23 22:17:01+01:00
1039,2022-07-23T22:32:24+01:00,1B29859,803,1,21,19,18,65,989,1,1,1,27,5eb93b15c563d67b6b9800d7,0179777641590101011b,1658608344,2022-07-23 00:00:00.000,2022-07-23 22:32:24+01:00
1008,2022-07-23T22:47:47+01:00,1B29859,804,1,21,19,18,66,989,1,1,1,27,5eb93b15c563d67b6b9800d7,0179777642590101011b,1658609267,2022-07-23 00:00:00.000,2022-07-23 22:47:47+01:00
1053,2022-07-23T23:03:10+01:00,1B29859,805,1,20,18,17,69,989,1,1,1,27,5eb93b15c563d67b6b9800d7,0178767545590101011b,1658610190,2022-07-23 00:00:00.000,2022-07-23 23:03:10+01:00
1073,2022-07-23T23:18:32+01:00,1B29859,806,1,20,18,17,70,989,1,1,1,27,5eb93b15c563d67b6b9800d7,0178767546590101011b,1658611112,2022-07-23 00:00:00.000,2022-07-23 23:18:32+01:00
1115,2022-07-23T23:33:56+01:00,1B29859,807,1,19,18,16,74,989,1,1,1,27,5eb93b15c563d67b6b9800d7,017776744a590101011b,1658612036,2022-07-23 00:00:00.000,2022-07-23 23:33:56+01:00
