,timestamp,device,seqnumber,event,temperature1,temperature2,bmetemp,bmehum,bmepress,adc1,adc2,adc3,battery,devicetypeid,data,time,__dt,date
3109,2022-08-03T23:36:01+01:00,1B29857,1858,3,22,22,21,54,984,24,1,1,24,5eb930dde833d96c2857f411,037a7a79365418010118,1659562561,2022-08-03 00:00:00.000,2022-08-03 23:36:01+01:00
2719,2022-08-03T23:51:23+01:00,1B29857,1859,3,22,21,20,57,983,24,1,1,24,5eb930dde833d96c2857f411,037a7978395318010118,1659563483,2022-08-03 00:00:00.000,2022-08-03 23:51:23+01:00
3212,2022-08-04T00:06:46+01:00,1B29857,1860,3,21,21,20,57,983,24,1,1,24,5eb930dde833d96c2857f411,03797978395318010118,1659564406,2022-08-03 00:00:00.000,2022-08-04 00:06:46+01:00
3659,2022-08-04T00:22:10+01:00,1B29857,1861,3,20,20,20,59,983,24,1,1,24,5eb930dde833d96c2857f411,037878783b5318010118,1659565330,2022-08-03 00:00:00.000,2022-08-04 00:22:10+01:00
3225,2022-08-04T00:37:33+01:00,1B29857,1862,3,20,20,20,61,983,24,1,1,24,5eb930dde833d96c2857f411,037878783d5318010118,1659566253,2022-08-03 00:00:00.000,2022-08-04 00:37:33+01:00
3301,2022-08-04T00:52:56+01:00,1B29857,1863,3,19,20,19,63,984,14,1,1,24,5eb930dde833d96c2857f411,037778773f540e010118,1659567176,2022-08-03 00:00:00.000,2022-08-04 00:52:56+01:00
3273,2022-08-04T01:08:19+01:00,1B29857,1864,3,19,19,19,65,984,22,1,1,24,5eb930dde833d96c2857f411,03777777415416010118,1659568099,2022-08-03 00:00:00.000,2022-08-04 01:08:19+01:00
3201,2022-08-04T01:23:42+01:00,1B29857,1865,3,18,19,18,67,984,22,1,1,24,5eb930dde833d96c2857f411,03767776435416010118,1659569022,2022-08-03 00:00:00.000,2022-08-04 01:23:42+01:00
3314,2022-08-04T01:39:05+01:00,1B29857,1866,3,18,19,18,68,984,1,1,1,24,5eb930dde833d96c2857f411,03767776445401010118,1659569945,2022-08-03 00:00:00.000,2022-08-04 01:39:05+01:00
3713,2022-08-04T01:54:28+01:00,1B29857,1867,3,18,18,18,69,984,1,1,1,24,5eb930dde833d96c2857f411,03767676455401010118,1659570868,2022-08-03 00:00:00.000,2022-08-04 01:54:28+01:00
644,2022-08-04T02:09:50+01:00,1B29857,1868,3,17,18,17,71,984,22,1,1,24,5eb930dde833d96c2857f411,03757675475416010118,1659571790,2022-08-04 00:00:00.000,2022-08-04 02:09:50+01:00
651,2022-08-04T02:25:14+01:00,1B29857,1869,3,17,18,17,71,983,22,1,1,24,5eb930dde833d96c2857f411,03757675475316010118,1659572714,2022-08-04 00:00:00.000,2022-08-04 02:25:14+01:00
1099,2022-08-04T02:40:36+01:00,1B29857,1870,3,16,17,17,75,984,22,1,1,24,5eb930dde833d96c2857f411,037475754b5416010118,1659573636,2022-08-04 00:00:00.000,2022-08-04 02:40:36+01:00
109,2022-08-04T02:56:00+01:00,1B29857,1871,3,16,17,17,75,984,22,1,1,24,5eb930dde833d96c2857f411,037475754b5416010118,1659574560,2022-08-04 00:00:00.000,2022-08-04 02:56:00+01:00
369,2022-08-04T03:11:23+01:00,1B29857,1872,3,16,17,17,76,984,22,1,1,24,5eb930dde833d96c2857f411,037475754c5416010118,1659575483,2022-08-04 00:00:00.000,2022-08-04 03:11:23+01:00
600,2022-08-04T03:26:46+01:00,1B29857,1873,3,16,17,16,76,984,22,1,1,24,5eb930dde833d96c2857f411,037475744c5416010118,1659576406,2022-08-04 00:00:00.000,2022-08-04 03:26:46+01:00
188,2022-08-04T03:42:09+01:00,1B29857,1874,3,15,17,16,78,983,22,1,1,24,5eb930dde833d96c2857f411,037375744e5316010118,1659577329,2022-08-04 00:00:00.000,2022-08-04 03:42:09+01:00
436,2022-08-04T03:57:32+01:00,1B29857,1875,3,15,17,16,78,983,22,1,1,24,5eb930dde833d96c2857f411,037375744e5316010118,1659578252,2022-08-04 00:00:00.000,2022-08-04 03:57:32+01:00
454,2022-08-04T04:12:56+01:00,1B29857,1876,3,15,16,16,79,983,22,1,1,24,5eb930dde833d96c2857f411,037374744f5316010118,1659579176,2022-08-04 00:00:00.000,2022-08-04 04:12:56+01:00
387,2022-08-04T04:28:18+01:00,1B29857,1877,3,15,16,16,80,983,22,1,1,24,5eb930dde833d96c2857f411,03737474505316010118,1659580098,2022-08-04 00:00:00.000,2022-08-04 04:28:18+01:00
844,2022-08-04T04:43:41+01:00,1B29857,1878,3,14,16,15,81,983,22,1,1,24,5eb930dde833d96c2857f411,03727473515316010118,1659581021,2022-08-04 00:00:00.000,2022-08-04 04:43:41+01:00
370,2022-08-04T04:59:05+01:00,1B29857,1879,3,14,16,15,82,983,22,1,1,24,5eb930dde833d96c2857f411,03727473525316010118,1659581945,2022-08-04 00:00:00.000,2022-08-04 04:59:05+01:00
444,2022-08-04T05:14:28+01:00,1B29857,1880,3,14,15,15,83,983,22,1,1,24,5eb930dde833d96c2857f411,03727373535316010118,1659582868,2022-08-04 00:00:00.000,2022-08-04 05:14:28+01:00
437,2022-08-04T05:29:51+01:00,1B29857,1881,3,13,15,15,84,983,22,1,1,24,5eb930dde833d96c2857f411,03717373545316010118,1659583791,2022-08-04 00:00:00.000,2022-08-04 05:29:51+01:00
917,2022-08-04T05:45:15+01:00,1B29857,1882,3,13,15,15,85,983,22,1,1,24,5eb930dde833d96c2857f411,03717373555316010118,1659584715,2022-08-04 00:00:00.000,2022-08-04 05:45:15+01:00
670,2022-08-04T06:00:38+01:00,1B29857,1883,3,13,15,14,86,983,22,1,1,24,5eb930dde833d96c2857f411,03717372565316010118,1659585638,2022-08-04 00:00:00.000,2022-08-04 06:00:38+01:00
749,2022-08-04T06:16:02+01:00,1B29857,1884,3,13,15,14,87,983,22,1,1,24,5eb930dde833d96c2857f411,03717372575316010118,1659586562,2022-08-04 00:00:00.000,2022-08-04 06:16:02+01:00
711,2022-08-04T06:31:24+01:00,1B29857,1885,3,13,15,14,88,983,22,1,1,24,5eb930dde833d96c2857f411,03717372585316010118,1659587484,2022-08-04 00:00:00.000,2022-08-04 06:31:24+01:00
559,2022-08-04T06:46:48+01:00,1B29857,1886,3,13,15,15,87,984,22,1,1,24,5eb930dde833d96c2857f411,03717373575416010118,1659588408,2022-08-04 00:00:00.000,2022-08-04 06:46:48+01:00
332,2022-08-04T07:02:11+01:00,1B29857,1887,3,13,16,16,85,984,22,1,1,24,5eb930dde833d96c2857f411,03717474555416010118,1659589331,2022-08-04 00:00:00.000,2022-08-04 07:02:11+01:00
948,2022-08-04T07:17:35+01:00,1B29857,1888,3,13,16,16,83,984,22,1,1,24,5eb930dde833d96c2857f411,03717474535416010118,1659590255,2022-08-04 00:00:00.000,2022-08-04 07:17:35+01:00
943,2022-08-04T07:32:58+01:00,1B29857,1889,3,14,17,17,81,984,22,1,1,24,5eb930dde833d96c2857f411,03727575515416010118,1659591178,2022-08-04 00:00:00.000,2022-08-04 07:32:58+01:00
181,2022-08-04T07:48:21+01:00,1B29857,1890,3,14,17,17,78,984,22,1,1,24,5eb930dde833d96c2857f411,037275754e5416010118,1659592101,2022-08-04 00:00:00.000,2022-08-04 07:48:21+01:00
1339,2022-08-04T08:03:45+01:00,1B29857,1891,3,15,18,18,77,984,18,1,1,24,5eb930dde833d96c2857f411,037376764d5412010118,1659593025,2022-08-04 00:00:00.000,2022-08-04 08:03:45+01:00
195,2022-08-04T08:19:09+01:00,1B29857,1892,3,16,19,19,73,983,1,1,1,24,5eb930dde833d96c2857f411,03747777495301010118,1659593949,2022-08-04 00:00:00.000,2022-08-04 08:19:09+01:00
333,2022-08-04T08:34:32+01:00,1B29857,1893,3,16,20,20,69,984,24,1,1,24,5eb930dde833d96c2857f411,03747878455418010118,1659594872,2022-08-04 00:00:00.000,2022-08-04 08:34:32+01:00
348,2022-08-04T08:49:55+01:00,1B29857,1894,3,17,20,20,67,984,10,1,1,24,5eb930dde833d96c2857f411,0375787843540a010118,1659595795,2022-08-04 00:00:00.000,2022-08-04 08:49:55+01:00
402,2022-08-04T09:05:20+01:00,1B29857,1895,3,18,21,21,63,984,10,1,1,24,5eb930dde833d96c2857f411,037679793f540a010118,1659596720,2022-08-04 00:00:00.000,2022-08-04 09:05:20+01:00
258,2022-08-04T09:20:43+01:00,1B29857,1896,3,18,22,22,62,984,1,1,1,24,5eb930dde833d96c2857f411,03767a7a3e5401010118,1659597643,2022-08-04 00:00:00.000,2022-08-04 09:20:43+01:00
515,2022-08-04T09:36:07+01:00,1B29857,1897,3,19,23,23,57,984,18,1,1,24,5eb930dde833d96c2857f411,03777b7b395412010118,1659598567,2022-08-04 00:00:00.000,2022-08-04 09:36:07+01:00
633,2022-08-04T09:51:30+01:00,1B29857,1898,3,20,24,24,53,984,6,1,1,24,5eb930dde833d96c2857f411,03787c7c355406010118,1659599490,2022-08-04 00:00:00.000,2022-08-04 09:51:30+01:00
1619,2022-08-04T10:06:54+01:00,1B29857,1899,3,20,25,25,50,984,10,1,1,24,5eb930dde833d96c2857f411,03787d7d32540a010118,1659600414,2022-08-04 00:00:00.000,2022-08-04 10:06:54+01:00
782,2022-08-04T10:22:18+01:00,1B29857,1900,3,21,26,25,48,984,3,1,1,24,5eb930dde833d96c2857f411,03797e7d305403010118,1659601338,2022-08-04 00:00:00.000,2022-08-04 10:22:18+01:00
1089,2022-08-04T10:37:41+01:00,1B29857,1901,3,22,26,26,47,983,18,1,1,24,5eb930dde833d96c2857f411,037a7e7e2f5312010118,1659602261,2022-08-04 00:00:00.000,2022-08-04 10:37:41+01:00
133,2022-08-04T10:53:04+01:00,1B29857,1902,3,22,27,27,43,984,20,1,1,24,5eb930dde833d96c2857f411,037a7f7f2b5414010118,1659603184,2022-08-04 00:00:00.000,2022-08-04 10:53:04+01:00
503,2022-08-04T11:08:28+01:00,1B29857,1903,3,23,28,28,38,983,11,1,1,24,5eb930dde833d96c2857f411,037b808026530b010118,1659604108,2022-08-04 00:00:00.000,2022-08-04 11:08:28+01:00
622,2022-08-04T11:23:53+01:00,1B29857,1904,3,24,29,29,37,984,12,1,1,24,5eb930dde833d96c2857f411,037c818125540c010118,1659605033,2022-08-04 00:00:00.000,2022-08-04 11:23:53+01:00
286,2022-08-04T11:39:17+01:00,1B29857,1905,3,25,30,30,33,984,18,1,1,24,5eb930dde833d96c2857f411,037d8282215412010118,1659605957,2022-08-04 00:00:00.000,2022-08-04 11:39:17+01:00
2265,2022-08-04T11:54:41+01:00,1B29857,1906,3,26,31,31,30,984,13,1,1,24,5eb930dde833d96c2857f411,037e83831e540d010118,1659606881,2022-08-04 00:00:00.000,2022-08-04 11:54:41+01:00
1445,2022-08-04T12:10:06+01:00,1B29857,1907,3,27,31,31,27,984,12,1,1,24,5eb930dde833d96c2857f411,037f83831b540c010118,1659607806,2022-08-04 00:00:00.000,2022-08-04 12:10:06+01:00
888,2022-08-04T12:25:30+01:00,1B29857,1908,3,28,32,32,24,983,16,1,1,24,5eb930dde833d96c2857f411,03808484185310010118,1659608730,2022-08-04 00:00:00.000,2022-08-04 12:25:30+01:00
1203,2022-08-04T12:40:54+01:00,1B29857,1909,3,29,32,33,20,983,24,1,1,24,5eb930dde833d96c2857f411,03818485145318010118,1659609654,2022-08-04 00:00:00.000,2022-08-04 12:40:54+01:00
1892,2022-08-04T12:56:17+01:00,1B29857,1910,3,31,34,35,18,983,6,1,1,24,5eb930dde833d96c2857f411,03838687125306010118,1659610577,2022-08-04 00:00:00.000,2022-08-04 12:56:17+01:00
2425,2022-08-04T13:11:41+01:00,1B29857,1911,3,34,35,36,19,983,11,1,1,24,5eb930dde833d96c2857f411,0386878813530b010118,1659611501,2022-08-04 00:00:00.000,2022-08-04 13:11:41+01:00
1740,2022-08-04T13:27:05+01:00,1B29857,1912,3,36,35,36,17,983,5,1,1,24,5eb930dde833d96c2857f411,03888788115305010118,1659612425,2022-08-04 00:00:00.000,2022-08-04 13:27:05+01:00
1614,2022-08-04T13:42:29+01:00,1B29857,1913,3,38,36,37,17,983,3,1,1,24,5eb930dde833d96c2857f411,038a8889115303010118,1659613349,2022-08-04 00:00:00.000,2022-08-04 13:42:29+01:00
848,2022-08-04T13:57:53+01:00,1B29857,1914,3,38,35,36,18,983,5,1,1,24,5eb930dde833d96c2857f411,038a8788125305010118,1659614273,2022-08-04 00:00:00.000,2022-08-04 13:57:53+01:00
1362,2022-08-04T14:13:16+01:00,1B29857,1915,3,42,35,38,16,983,9,1,1,24,5eb930dde833d96c2857f411,038e878a105309010118,1659615196,2022-08-04 00:00:00.000,2022-08-04 14:13:16+01:00
1199,2022-08-04T14:28:41+01:00,1B29857,1916,3,41,34,34,19,983,12,1,1,24,5eb930dde833d96c2857f411,038d868613530c010118,1659616121,2022-08-04 00:00:00.000,2022-08-04 14:28:41+01:00
1513,2022-08-04T14:44:03+01:00,1B29857,1917,3,41,36,38,16,983,4,1,1,24,5eb930dde833d96c2857f411,038d888a105304010118,1659617043,2022-08-04 00:00:00.000,2022-08-04 14:44:03+01:00
1171,2022-08-04T14:59:26+01:00,1B29857,1918,3,41,34,34,19,983,18,1,1,24,5eb930dde833d96c2857f411,038d8686135312010118,1659617966,2022-08-04 00:00:00.000,2022-08-04 14:59:26+01:00
2121,2022-08-04T15:14:49+01:00,1B29857,1919,3,40,35,36,18,983,9,1,1,24,5eb930dde833d96c2857f411,038c8788125309010118,1659618889,2022-08-04 00:00:00.000,2022-08-04 15:14:49+01:00
820,2022-08-04T15:30:14+01:00,1B29857,1920,3,42,40,42,14,983,25,1,1,24,5eb930dde833d96c2857f411,038e8c8e0e5319010118,1659619814,2022-08-04 00:00:00.000,2022-08-04 15:30:14+01:00
1675,2022-08-04T15:45:39+01:00,1B29857,1921,3,45,41,43,12,983,9,1,1,24,5eb930dde833d96c2857f411,03918d8f0c5309010118,1659620739,2022-08-04 00:00:00.000,2022-08-04 15:45:39+01:00
1725,2022-08-04T16:01:04+01:00,1B29857,1922,3,48,40,42,12,982,18,1,1,24,5eb930dde833d96c2857f411,03948c8e0c5212010118,1659621664,2022-08-04 00:00:00.000,2022-08-04 16:01:04+01:00
1582,2022-08-04T16:16:29+01:00,1B29857,1923,3,50,40,43,12,982,10,1,1,24,5eb930dde833d96c2857f411,03968c8f0c520a010118,1659622589,2022-08-04 00:00:00.000,2022-08-04 16:16:29+01:00
1768,2022-08-04T16:31:51+01:00,1B29857,1924,3,51,40,40,14,982,14,1,1,24,5eb930dde833d96c2857f411,03978c8c0e520e010118,1659623511,2022-08-04 00:00:00.000,2022-08-04 16:31:51+01:00
1296,2022-08-04T16:47:13+01:00,1B29857,1925,3,49,40,40,14,982,22,1,1,24,5eb930dde833d96c2857f411,03958c8c0e5216010118,1659624433,2022-08-04 00:00:00.000,2022-08-04 16:47:13+01:00
2334,2022-08-04T17:02:37+01:00,1B29857,1926,3,49,40,43,12,982,9,1,1,24,5eb930dde833d96c2857f411,03958c8f0c5209010118,1659625357,2022-08-04 00:00:00.000,2022-08-04 17:02:37+01:00
2224,2022-08-04T17:17:59+01:00,1B29857,1927,3,48,37,39,16,982,6,1,1,24,5eb930dde833d96c2857f411,0394898b105206010118,1659626279,2022-08-04 00:00:00.000,2022-08-04 17:17:59+01:00
2140,2022-08-04T17:33:22+01:00,1B29857,1928,3,47,36,37,18,982,4,1,1,24,5eb930dde833d96c2857f411,03938889125204010118,1659627202,2022-08-04 00:00:00.000,2022-08-04 17:33:22+01:00
1942,2022-08-04T17:48:45+01:00,1B29857,1929,3,44,35,38,18,982,10,1,1,24,5eb930dde833d96c2857f411,0390878a12520a010118,1659628125,2022-08-04 00:00:00.000,2022-08-04 17:48:45+01:00
1636,2022-08-04T18:04:07+01:00,1B29857,1930,3,43,34,35,22,982,25,1,1,24,5eb930dde833d96c2857f411,038f8687165219010118,1659629047,2022-08-04 00:00:00.000,2022-08-04 18:04:07+01:00
1716,2022-08-04T18:19:29+01:00,1B29857,1931,3,40,33,33,23,982,7,1,1,24,5eb930dde833d96c2857f411,038c8585175207010118,1659629969,2022-08-04 00:00:00.000,2022-08-04 18:19:29+01:00
2067,2022-08-04T18:34:51+01:00,1B29857,1932,3,39,33,33,24,982,19,1,1,24,5eb930dde833d96c2857f411,038b8585185213010118,1659630891,2022-08-04 00:00:00.000,2022-08-04 18:34:51+01:00
1112,2022-08-04T18:50:14+01:00,1B29857,1933,3,37,32,32,26,982,17,1,1,24,5eb930dde833d96c2857f411,038984841a5211010118,1659631814,2022-08-04 00:00:00.000,2022-08-04 18:50:14+01:00
1762,2022-08-04T19:05:37+01:00,1B29857,1934,3,36,34,36,21,982,10,1,1,24,5eb930dde833d96c2857f411,0388868815520a010118,1659632737,2022-08-04 00:00:00.000,2022-08-04 19:05:37+01:00
1184,2022-08-04T19:21:00+01:00,1B29857,1935,3,36,32,32,27,982,21,1,1,24,5eb930dde833d96c2857f411,038884841b5215010118,1659633660,2022-08-04 00:00:00.000,2022-08-04 19:21:00+01:00
967,2022-08-04T19:36:23+01:00,1B29857,1936,3,35,31,31,28,982,16,1,1,24,5eb930dde833d96c2857f411,038783831c5210010118,1659634583,2022-08-04 00:00:00.000,2022-08-04 19:36:23+01:00
2015,2022-08-04T19:51:46+01:00,1B29857,1937,3,34,31,31,30,982,28,1,1,24,5eb930dde833d96c2857f411,038683831e521c010118,1659635506,2022-08-04 00:00:00.000,2022-08-04 19:51:46+01:00
1480,2022-08-04T20:07:10+01:00,1B29857,1938,3,33,33,35,24,982,28,1,1,24,5eb930dde833d96c2857f411,0385858718521c010118,1659636430,2022-08-04 00:00:00.000,2022-08-04 20:07:10+01:00
1180,2022-08-04T20:22:34+01:00,1B29857,1939,3,33,34,34,27,982,12,1,1,24,5eb930dde833d96c2857f411,038586861b520c010118,1659637354,2022-08-04 00:00:00.000,2022-08-04 20:22:34+01:00
1703,2022-08-04T20:37:57+01:00,1B29857,1940,3,32,32,32,30,982,7,1,1,24,5eb930dde833d96c2857f411,038484841e5207010118,1659638277,2022-08-04 00:00:00.000,2022-08-04 20:37:57+01:00
1344,2022-08-04T20:53:19+01:00,1B29857,1941,3,31,30,29,38,982,18,1,1,24,5eb930dde833d96c2857f411,03838281265212010118,1659639199,2022-08-04 00:00:00.000,2022-08-04 20:53:19+01:00
1756,2022-08-04T21:08:41+01:00,1B29857,1942,3,30,28,27,42,982,1,1,1,24,5eb930dde833d96c2857f411,0382807f2a5201010118,1659640121,2022-08-04 00:00:00.000,2022-08-04 21:08:41+01:00
1074,2022-08-04T21:24:03+01:00,1B29857,1943,3,29,27,26,45,983,1,1,1,24,5eb930dde833d96c2857f411,03817f7e2d5301010118,1659641043,2022-08-04 00:00:00.000,2022-08-04 21:24:03+01:00
786,2022-08-04T21:39:25+01:00,1B29857,1944,3,28,26,25,47,983,18,1,1,24,5eb930dde833d96c2857f411,03807e7d2f5312010118,1659641965,2022-08-04 00:00:00.000,2022-08-04 21:39:25+01:00
2133,2022-08-04T21:54:48+01:00,1B29857,1945,3,27,25,24,50,983,18,1,1,24,5eb930dde833d96c2857f411,037f7d7c325312010118,1659642888,2022-08-04 00:00:00.000,2022-08-04 21:54:48+01:00
1990,2022-08-04T22:10:10+01:00,1B29857,1946,3,26,24,24,52,983,18,1,1,24,5eb930dde833d96c2857f411,037e7c7c345312010118,1659643810,2022-08-04 00:00:00.000,2022-08-04 22:10:10+01:00
1096,2022-08-04T22:25:33+01:00,1B29857,1947,3,25,24,23,53,983,14,1,1,24,5eb930dde833d96c2857f411,037d7c7b35530e010118,1659644733,2022-08-04 00:00:00.000,2022-08-04 22:25:33+01:00
1437,2022-08-04T22:40:55+01:00,1B29857,1948,3,24,24,23,53,984,20,1,1,24,5eb930dde833d96c2857f411,037c7c7b355414010118,1659645655,2022-08-04 00:00:00.000,2022-08-04 22:40:55+01:00
934,2022-08-04T22:56:19+01:00,1B29857,1949,3,24,25,24,51,984,3,1,1,24,5eb930dde833d96c2857f411,037c7d7c335403010118,1659646579,2022-08-04 00:00:00.000,2022-08-04 22:56:19+01:00
1436,2022-08-04T23:11:42+01:00,1B29857,1950,3,24,25,24,53,984,16,1,1,24,5eb930dde833d96c2857f411,037c7d7c355410010118,1659647502,2022-08-04 00:00:00.000,2022-08-04 23:11:42+01:00
1433,2022-08-04T23:27:05+01:00,1B29857,1951,3,24,25,25,54,984,15,1,1,24,5eb930dde833d96c2857f411,037c7d7d36540f010118,1659648425,2022-08-04 00:00:00.000,2022-08-04 23:27:05+01:00
1474,2022-08-04T23:42:29+01:00,1B29857,1952,3,24,25,25,56,986,16,1,1,24,5eb930dde833d96c2857f411,037c7d7d385610010118,1659649349,2022-08-04 00:00:00.000,2022-08-04 23:42:29+01:00
2068,2022-08-04T23:57:51+01:00,1B29857,1953,3,21,20,20,82,986,18,1,1,24,5eb930dde833d96c2857f411,03797878525612010118,1659650271,2022-08-04 00:00:00.000,2022-08-04 23:57:51+01:00
2102,2022-08-05T00:13:13+01:00,1B29857,1954,3,20,20,20,87,985,6,1,1,24,5eb930dde833d96c2857f411,03787878575506010118,1659651193,2022-08-04 00:00:00.000,2022-08-05 00:13:13+01:00
2839,2022-08-05T00:28:35+01:00,1B29857,1955,3,20,20,20,91,984,18,1,1,24,5eb930dde833d96c2857f411,037878785b5412010118,1659652115,2022-08-04 00:00:00.000,2022-08-05 00:28:35+01:00
2975,2022-08-05T00:43:58+01:00,1B29857,1956,3,20,19,20,94,984,8,1,1,24,5eb930dde833d96c2857f411,037877785e5408010118,1659653038,2022-08-04 00:00:00.000,2022-08-05 00:43:58+01:00
1747,2022-08-05T00:59:21+01:00,1B29857,1957,3,20,19,20,94,984,6,1,1,24,5eb930dde833d96c2857f411,037877785e5406010118,1659653961,2022-08-04 00:00:00.000,2022-08-05 00:59:21+01:00
2405,2022-08-05T01:14:44+01:00,1B29857,1958,3,19,19,19,94,983,1,1,1,24,5eb930dde833d96c2857f411,037777775e5301010118,1659654884,2022-08-04 00:00:00.000,2022-08-05 01:14:44+01:00
3150,2022-08-05T01:30:07+01:00,1B29857,1959,3,19,19,19,96,984,22,1,1,24,5eb930dde833d96c2857f411,03777777605416010118,1659655807,2022-08-04 00:00:00.000,2022-08-05 01:30:07+01:00
3822,2022-08-05T01:45:30+01:00,1B29857,1960,3,19,19,19,97,983,22,1,1,24,5eb930dde833d96c2857f411,03777777615316010118,1659656730,2022-08-04 00:00:00.000,2022-08-05 01:45:30+01:00
636,2022-08-05T02:00:53+01:00,1B29857,1961,3,19,19,19,98,983,1,1,1,24,5eb930dde833d96c2857f411,03777777625301010118,1659657653,2022-08-05 00:00:00.000,2022-08-05 02:00:53+01:00
309,2022-08-05T02:16:16+01:00,1B29857,1962,3,18,19,19,99,983,14,1,1,24,5eb930dde833d96c2857f411,0376777763530e010118,1659658576,2022-08-05 00:00:00.000,2022-08-05 02:16:16+01:00
59,2022-08-05T02:31:40+01:00,1B29857,1963,3,18,19,19,100,982,20,1,1,24,5eb930dde833d96c2857f411,03767777645214010118,1659659500,2022-08-05 00:00:00.000,2022-08-05 02:31:40+01:00
760,2022-08-05T02:47:02+01:00,1B29857,1964,3,18,19,19,100,982,1,1,1,24,5eb930dde833d96c2857f411,03767777645201010118,1659660422,2022-08-05 00:00:00.000,2022-08-05 02:47:02+01:00
1285,2022-08-05T03:02:26+01:00,1B29857,1965,3,18,19,19,100,982,20,1,1,24,5eb930dde833d96c2857f411,03767777645214010118,1659661346,2022-08-05 00:00:00.000,2022-08-05 03:02:26+01:00
389,2022-08-05T03:17:48+01:00,1B29857,1966,3,18,19,19,100,983,6,1,1,24,5eb930dde833d96c2857f411,03767777645306010118,1659662268,2022-08-05 00:00:00.000,2022-08-05 03:17:48+01:00
1194,2022-08-05T03:33:12+01:00,1B29857,1967,3,18,19,19,100,984,25,1,1,24,5eb930dde833d96c2857f411,03767777645419010118,1659663192,2022-08-05 00:00:00.000,2022-08-05 03:33:12+01:00
484,2022-08-05T03:48:36+01:00,1B29857,1968,3,19,19,19,100,985,25,1,1,24,5eb930dde833d96c2857f411,03777777645519010118,1659664116,2022-08-05 00:00:00.000,2022-08-05 03:48:36+01:00
482,2022-08-05T04:03:59+01:00,1B29857,1969,3,19,19,19,100,985,19,1,1,24,5eb930dde833d96c2857f411,03777777645513010118,1659665039,2022-08-05 00:00:00.000,2022-08-05 04:03:59+01:00
189,2022-08-05T04:19:22+01:00,1B29857,1970,3,19,19,19,100,986,22,1,1,24,5eb930dde833d96c2857f411,03777777645616010118,1659665962,2022-08-05 00:00:00.000,2022-08-05 04:19:22+01:00
470,2022-08-05T04:34:45+01:00,1B29857,1971,3,19,19,19,100,986,14,1,1,24,5eb930dde833d96c2857f411,0377777764560e010118,1659666885,2022-08-05 00:00:00.000,2022-08-05 04:34:45+01:00
112,2022-08-05T04:50:09+01:00,1B29857,1972,3,19,18,18,100,986,10,1,1,24,5eb930dde833d96c2857f411,0377767664560a010118,1659667809,2022-08-05 00:00:00.000,2022-08-05 04:50:09+01:00
285,2022-08-05T05:05:32+01:00,1B29857,1973,3,18,19,18,100,986,16,1,1,24,5eb930dde833d96c2857f411,03767776645610010118,1659668732,2022-08-05 00:00:00.000,2022-08-05 05:05:32+01:00
489,2022-08-05T05:20:55+01:00,1B29857,1974,3,18,19,18,100,985,14,1,1,24,5eb930dde833d96c2857f411,0376777664550e010118,1659669655,2022-08-05 00:00:00.000,2022-08-05 05:20:55+01:00
117,2022-08-05T05:36:19+01:00,1B29857,1975,3,18,19,18,100,985,18,1,1,24,5eb930dde833d96c2857f411,03767776645512010118,1659670579,2022-08-05 00:00:00.000,2022-08-05 05:36:19+01:00
554,2022-08-05T05:51:41+01:00,1B29857,1976,3,18,19,18,100,984,26,1,1,24,5eb930dde833d96c2857f411,0376777664541a010118,1659671501,2022-08-05 00:00:00.000,2022-08-05 05:51:41+01:00
477,2022-08-05T06:07:04+01:00,1B29857,1977,3,18,19,18,100,985,3,1,1,24,5eb930dde833d96c2857f411,03767776645503010118,1659672424,2022-08-05 00:00:00.000,2022-08-05 06:07:04+01:00
427,2022-08-05T06:22:27+01:00,1B29857,1978,3,18,18,18,100,985,1,1,1,24,5eb930dde833d96c2857f411,03767676645501010118,1659673347,2022-08-05 00:00:00.000,2022-08-05 06:22:27+01:00
127,2022-08-05T06:37:50+01:00,1B29857,1979,3,18,18,18,100,985,18,1,1,24,5eb930dde833d96c2857f411,03767676645512010118,1659674270,2022-08-05 00:00:00.000,2022-08-05 06:37:50+01:00
192,2022-08-05T06:53:13+01:00,1B29857,1980,3,18,18,18,100,984,6,1,1,24,5eb930dde833d96c2857f411,03767676645406010118,1659675193,2022-08-05 00:00:00.000,2022-08-05 06:53:13+01:00
540,2022-08-05T07:08:36+01:00,1B29857,1981,3,18,18,18,100,984,11,1,1,24,5eb930dde833d96c2857f411,0376767664540b010118,1659676116,2022-08-05 00:00:00.000,2022-08-05 07:08:36+01:00
531,2022-08-05T07:23:59+01:00,1B29857,1982,3,18,18,18,100,985,19,1,1,24,5eb930dde833d96c2857f411,03767676645513010118,1659677039,2022-08-05 00:00:00.000,2022-08-05 07:23:59+01:00
877,2022-08-05T07:39:23+01:00,1B29857,1983,3,18,18,18,100,985,1,1,1,24,5eb930dde833d96c2857f411,03767676645501010118,1659677963,2022-08-05 00:00:00.000,2022-08-05 07:39:23+01:00
2106,2022-08-05T07:54:47+01:00,1B29857,1984,3,18,18,18,100,985,21,1,1,24,5eb930dde833d96c2857f411,03767676645515010118,1659678887,2022-08-05 00:00:00.000,2022-08-05 07:54:47+01:00
2031,2022-08-05T08:10:09+01:00,1B29857,1985,3,18,18,18,100,985,27,1,1,24,5eb930dde833d96c2857f411,0376767664551b010118,1659679809,2022-08-05 00:00:00.000,2022-08-05 08:10:09+01:00
